_id,title,numRating,averageRating,totalVideoLengthInSeconds,createdAt,numSoldTickets,price,preOrderedPrice,publishTime,groupId,groupTitle,groupName,subGroupId,subGroupTitle,subGroupName
5f14aeabcad0d0afe5ea3898,跟 YouTuber 莫彩曦學美國道地的說話習慣,389,4.92,17632,2020-07-19T20:35:55.000Z,27177,1900,1500,2020-10-30T04:00:09.150Z,5c09dda01f7e290020b4bd53,語言,language,5c09ddc01f7e290020b4bd54,英文,english
596b7241ede9500700e69e21,【Illustrator / Ai 入門】五小時保證上手,319,4.96,20508,2017-07-16T14:03:45.000Z,4371,1590,990,2017-12-24T02:48:51.819Z,5c09fc8f1f7e290020b4c168,設計,design,5c09ff291f7e290020b4c1a4,平面設計,graphic-design-tool
563c8763423bdd0a00104555,AE/MG || 基礎動畫特效 Vol.1,206,4.88,14255,2015-11-06T10:56:35.000Z,3898,1500,1000,2016-04-11T13:00:53.000Z,5c09fc8f1f7e290020b4c168,設計,design,5c09ff121f7e290020b4c19f,動態設計,motion-design-tool
572be49fd60bb3090091d208,讓圖不只是好看的－資訊設計思考力！,322,4.61,28016,2016-05-06T00:26:07.000Z,15042,1800,990,2016-08-07T18:49:31.000Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a16891f7e290020b4c58f,資料彙整,data-compaction
58abfb2f5c4e6507007c2b46,AE/MG || 進階動畫特效 Vol.2,66,4.83,31341,2017-02-21T08:32:47.000Z,1641,2000,1500,2017-06-27T08:37:40.090Z,5c09fc8f1f7e290020b4c168,設計,design,5c09ff121f7e290020b4c19f,動態設計,motion-design-tool
5c2465d940e6990020778531,百萬 YouTuber 阿滴－攻心剪輯術！,602,4.95,15769,2018-12-27T05:40:41.000Z,12869,1800,1200,2019-05-19T04:00:09.897Z,5c09e75c1f7e290020b4bee1,攝影,photography,5c09e8ab1f7e290020b4bf05,後製剪輯,post-production-tool
5e8d70a52aa77e6f34d6fded,全民防疫通識課：陳建仁副總統來開講,3506,4.97,2913,2020-04-08T06:35:17.000Z,25252,0,0,2020-04-20T03:50:11.802Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c220e964e32a8001facf4bb,更多生活品味,more-lifestyle
57e8bf56a69c240700069d45,比ㄅㄆㄇ簡單的韓語發音,141,4.97,32613,2016-09-26T06:25:26.000Z,4893,1590,990,2016-11-30T11:01:25.857Z,5c09dda01f7e290020b4bd53,語言,language,5c0a01e01f7e290020b4c24c,韓文,korean
5b875e55297df5001efb869d,用 Python 理財：打造加密貨幣實戰策略,74,5.0,34487,2018-08-30T03:02:45.000Z,2173,3600,2499,2020-12-01T04:00:03.531Z,5c0a106f1f7e290020b4c486,投資理財,finance-and-investment,5fc9a5ff59c2a38e4ccb2146,量化交易,quantitative-trading
58001218da04300700fdee95,Python Web 程式設計入門實戰,41,4.07,31398,2016-10-13T23:00:40.000Z,887,1590,990,2017-04-01T04:05:19.548Z,5c0a05491f7e290020b4c294,程式,programming,5c0a084e1f7e290020b4c2ee,程式語言,programming-language
597df7e2acc137070007013c,Python 資料分析＆機器學習入門,186,4.88,26058,2017-07-30T15:14:42.000Z,1954,2500,1000,2017-11-23T03:51:27.884Z,5c0a05491f7e290020b4c294,程式,programming,5c0a09181f7e290020b4c309,資料科學,data-science
5a16db01152204001e1beef0,After Effects 基礎合成應用實例 I ,4,4.0,26471,2017-11-23T14:28:17.000Z,103,2500,2000,2018-08-20T04:00:53.686Z,5c09fc8f1f7e290020b4c168,設計,design,5c09ff121f7e290020b4c19f,動態設計,motion-design-tool
5add8e08fe4f6d001ee1b60a,空間大數據分析：GIS入門,46,5.0,22960,2018-04-23T07:40:56.000Z,837,2500,1300,2018-07-30T11:01:21.513Z,5c0a05491f7e290020b4c294,程式,programming,5c0a09181f7e290020b4c309,資料科學,data-science
5adefab4fe4f6d001ee1cdd5,教養心法：用數位心智圖提升孩童學習力,9,4.78,13762,2018-04-24T09:36:52.000Z,175,2400,1600,2018-10-08T04:00:43.147Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5ef1a8f9b93e4617ea8d291f,親子教育,parenting
5b6adb26715919001e50fb0f,上台惡夢變美夢：穩健台風的魅力溝通術,40,4.98,13660,2018-08-08T11:59:34.000Z,885,2380,1200,2019-03-06T04:06:57.200Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a19401f7e290020b4c5c1,職場溝通,workplace-communication
56189df9df7b3d0b005c6639,動畫互動網頁程式入門 (HTML/CSS/JS),504,4.97,104721,2015-10-10T05:11:21.000Z,10625,2000,1000,2016-09-01T15:03:04.000Z,5c0a05491f7e290020b4c294,程式,programming,5c0a05d51f7e290020b4c2a7,程式入門,programming-fundamentals
5ee4d65789dc7e4854909ba1,產品設計實戰：用Figma打造絕佳UI/UX,196,4.98,52749,2020-06-13T13:36:23.000Z,4384,4280,2400,2020-12-20T04:00:10.267Z,5c09fc8f1f7e290020b4c168,設計,design,5ef1aa4b1423448377d3e938,介面設計,interface-design
577368b6c2917a110075ff37,Spine 新手快速做動畫超簡單！,8,3.63,1623,2016-06-29T06:20:38.000Z,192,799,699,2016-08-14T09:57:41.000Z,5c09fc8f1f7e290020b4c168,設計,design,5c09ff121f7e290020b4c19f,動態設計,motion-design-tool
61dd20eb5e17570006a83e15,跟著設事快速精通 illustrator,0,0.0,0,2022-01-11T06:17:15.235Z,1960,2250,1800,0,5c09fc8f1f7e290020b4c168,設計,design,5c09ff291f7e290020b4c1a4,平面設計,graphic-design-tool
568552e0e8ff9b20003cf518,角色設計1_人體骨架結構,115,4.96,41425,2015-12-31T16:08:00.000Z,1688,900,800,2016-04-06T08:31:38.000Z,5c09e9af1f7e290020b4bf33,藝術,art,5c1760bd11b27900205c554a,繪畫與插畫,drawing-and-illustration
5ab1343da356e3001e48700c,在家也能成為氣球達人！,69,5.0,21862,2018-03-20T16:18:05.000Z,585,1500,1000,2018-06-14T04:00:22.284Z,5c0a230e1f7e290020b4c709,手作,handmade,5c0a28e01f7e290020b4c830,氣球,balloon
609dd3159c845e22c62117a3,【短片新手村】零拍攝短影片製作術,0,0.0,0,2021-05-14T01:32:05.000Z,119,1499,999,0,5c09e75c1f7e290020b4bee1,攝影,photography,5fc9a05e0b529060ff5197f8,影視創作,film-production
587f29666ecf3a0700b77d40,跟著插畫家十堂課輕鬆學塔羅,23,4.74,10778,2017-01-18T08:37:58.000Z,378,990,770,2017-07-31T05:24:57.982Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c0a2a661f7e290020b4c8a8,心靈成長與教育,education
58edb2824909c907004aa38b,浪漫探戈 - 從基本舞步到即興組合,0,0.0,2885,2017-04-12T04:52:18.000Z,91,300,100,2017-08-18T13:48:12.028Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c0a29fe1f7e290020b4c897,運動,exercise
5a32a1c6a99031007d977e9d,內容力：打造品牌的超能力,52,4.73,7640,2017-12-14T16:07:34.000Z,785,1800,999,2018-04-03T04:01:51.913Z,5c0a04ab1f7e290020b4c28b,行銷,marketing,5c0a050d1f7e290020b4c291,文案,copywriting
55e663d7fa223d100058f5cc,電腦繪圖插畫技法 1：灰階篇,25,5.0,4371,2015-09-02T02:49:59.000Z,241,800,600,2015-10-23T16:22:49.338Z,5c09e9af1f7e290020b4bf33,藝術,art,5c1760bd11b27900205c554a,繪畫與插畫,drawing-and-illustration
61888f9bb259500007e2cb20,米其林三星主廚教你做！時尚法式甜點的秘密,2,4.0,14504,2021-11-08T02:46:51.000Z,258,3600,2520,2022-01-28T03:58:45.564Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c0a2a251f7e290020b4c89d,烹飪料理與甜點,cooking
6191c002a20c140006edcfcd,Home appétit！在地食材打造道地法式料理,0,0.0,13059,2021-11-15T02:03:46.000Z,133,4500,2800,2022-03-22T04:00:29.894Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c0a2a251f7e290020b4c89d,烹飪料理與甜點,cooking
5cde102291a3ab0020624820,成為專業筆譯必備：商務日文翻譯力,56,5.0,19782,2019-05-17T01:36:34.000Z,490,3000,2400,2020-02-05T04:16:19.829Z,5c09dda01f7e290020b4bd53,語言,language,5c0a01d51f7e290020b4c249,日文,japanese
5dc0f0bbb351330021ed4788,網美咖啡廳在你家，九款鏡面蛋糕一次學,14,4.71,5459,2019-11-05T03:47:07.000Z,261,2480,1680,2020-03-17T04:00:39.761Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c0a2a251f7e290020b4c89d,烹飪料理與甜點,cooking
5a2e3baea6501f001e2eb5eb,從上手到專業，寫出你想要的文案效果,204,4.85,9790,2017-12-11T08:02:54.000Z,4164,1680,1280,2018-04-17T16:00:21.238Z,5c0a04ab1f7e290020b4c28b,行銷,marketing,5c0a050d1f7e290020b4c291,文案,copywriting
5fe5f2025a899784aa96f52b,基礎戳繡 Punch needle．食繡植繡｜戳出療癒手感創作,4,5.0,9344,2020-12-25T14:06:58.000Z,126,2300,1700,2021-07-12T04:00:22.206Z,5c0a230e1f7e290020b4c709,手作,handmade,5c220e394e32a8001facf4aa,更多手作,more-handmade
58484022d821b10700a8586e,藝用解剖學 1 - 達文西維特魯威人,22,4.91,53032,2016-12-07T17:00:18.000Z,983,2800,600,2017-04-11T02:10:43.484Z,5c09e9af1f7e290020b4bf33,藝術,art,5c09eafe1f7e290020b4bf65,角色設計,character-design
5d2428420d5f3b0021dd38e8,專業造型師技法在家學 - 新娘秘書養成班,22,4.95,14051,2019-07-09T05:38:10.000Z,322,3000,2400,2020-01-17T04:00:12.307Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5ef1a8ab7e05eb5f2ba072dc,護膚保養與化妝,skincare
60ed88d6b89d2300069ee963,新手開店0到1！餐飲創業成功必讀攻略術！,0,0.0,13535,2021-07-13T12:36:38.000Z,67,3980,2999,2021-12-01T04:00:04.051Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a19001f7e290020b4c5be,創業,entrepreneurship
5a444fd0e47e26001e3752f6,【精良日本製作】零基礎電繪實例教學課程,11,3.27,6829,2017-12-28T01:58:40.000Z,131,2000,1500,2018-07-01T04:00:47.823Z,5c09fc8f1f7e290020b4c168,設計,design,5c09ff291f7e290020b4c1a4,平面設計,graphic-design-tool
6125b83cdf147200070db995,李昆霖品牌實戰十講：感召人心的品牌方程式,15,5.0,8733,2021-08-25T03:25:48.000Z,721,3980,3098,2022-01-12T03:58:59.057Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a19001f7e290020b4c5be,創業,entrepreneurship
5ce99ccdea2d0500209afca2,零基礎輕鬆學：流行鋼琴【即興伴奏】彈唱,12,4.83,13184,2019-05-25T19:51:41.000Z,311,2380,1980,2019-10-15T03:56:46.388Z,5c09dc811f7e290020b4bd26,音樂,music,5c09dcba1f7e290020b4bd2e,樂器,instrument
551171a938239d1000577864,教你用免費軟體 混音組曲當 DJ！,22,4.82,6447,2015-03-24T14:16:09.000Z,416,1000,200,2015-05-28T15:13:14.000Z,5c09dc811f7e290020b4bd26,音樂,music,5ef19dcb7e05eb6869a06732,DJ,dj
578dcb50d0c30307004170d5,有系統 把字寫好一點都不難,13,5.0,14694,2016-07-19T06:40:16.000Z,176,600,500,2016-10-12T09:57:22.547Z,5c09e9af1f7e290020b4bf33,藝術,art,5c09eb2e1f7e290020b4bf69,手寫字,hand-writing
59fbcb50a77a2d001eea9155,【吉他伴奏大全】,13,5.0,3691,2017-11-03T01:50:08.000Z,706,1200,799,2018-02-13T04:00:09.908Z,5c09dc811f7e290020b4bd26,音樂,music,5c09dcba1f7e290020b4bd2e,樂器,instrument
5c7401e0047dd2001fc597a2,面子裡子都不輸 - 王介安的 GAS 職場談判課,58,4.95,11509,2019-02-25T14:55:28.000Z,841,2890,1980,2019-07-31T04:00:07.704Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a19401f7e290020b4c5c1,職場溝通,workplace-communication
5fb6886a56addceac864bdcd,掌握鉤針編織邏輯：五種針法自造生活小物,40,5.0,24611,2020-11-19T14:59:54.000Z,1017,2580,1980,2021-03-23T04:00:36.571Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c220e964e32a8001facf4bb,更多生活品味,more-lifestyle
5b88ccda3aeadb001e5c7671,說故事的 15 個秘密－基礎編劇實戰力,7,5.0,17917,2018-08-31T05:06:34.000Z,121,2000,1690,2021-02-09T04:00:58.898Z,5c0a04671f7e290020b4c282,人文,humanities,5c0a04781f7e290020b4c287,文學,literature
567f6b1350562140005e6e86,角色設計2_人體動態與空間透視,49,4.88,22321,2015-12-27T04:37:39.000Z,667,1200,900,2016-08-01T02:32:07.000Z,5c09e9af1f7e290020b4bf33,藝術,art,5c1760bd11b27900205c554a,繪畫與插畫,drawing-and-illustration
5780d82fd0c3030700412ef1,復古風味色鉛筆食品速寫,58,4.97,4832,2016-07-09T10:55:43.000Z,423,850,700,2016-12-13T01:35:28.012Z,5c09e9af1f7e290020b4bf33,藝術,art,5c1760bd11b27900205c554a,繪畫與插畫,drawing-and-illustration
5b2c8d3a2c4c440043912ceb,利息養成現金流：債券入門投資術,22,4.91,7523,2018-06-22T05:46:34.000Z,259,1990,1288,2020-01-01T04:00:40.494Z,5c0a106f1f7e290020b4c486,投資理財,finance-and-investment,5c0a10961f7e290020b4c488,理財,finance-management
603f1f40043b47572c5af711,多種媒材的創意激盪：一起輕鬆玩水彩,4,5.0,11502,2021-03-03T05:31:44.000Z,94,1200,900,2021-08-30T04:00:45.858Z,5c09e9af1f7e290020b4bf33,藝術,art,5c1760bd11b27900205c554a,繪畫與插畫,drawing-and-illustration
5e689828e612310028027876,產品數據分析 - 打造網路產品的決策引擎,98,4.92,45272,2020-03-11T07:50:00.000Z,1478,3500,2700,2020-10-26T04:00:55.592Z,5c0a05491f7e290020b4c294,程式,programming,5c0a09181f7e290020b4c309,資料科學,data-science
57dacfa5d5766a0700c6ae9c,相機外閃的神奇攝影術,26,4.92,10468,2016-09-15T16:43:17.000Z,587,1790,1500,2017-01-11T13:48:01.485Z,5c09e75c1f7e290020b4bee1,攝影,photography,5c09e80e1f7e290020b4bef2,商業攝影,commercial-photography
59c688e3757b61001eea421f,Python 推薦系統入門: 打造令人上癮的產品,7,5.0,17681,2017-09-23T16:16:35.000Z,198,2500,1500,2021-03-22T04:00:23.286Z,5c0a05491f7e290020b4c294,程式,programming,5c0a09181f7e290020b4c309,資料科學,data-science
5b7798e370e34c001e409d02,AI 人工智慧－深度學習－金融實戰應用,24,3.04,9723,2018-08-18T03:56:19.000Z,242,2888,1988,2019-02-14T04:00:11.241Z,5c0a05491f7e290020b4c294,程式,programming,5c0a09181f7e290020b4c309,資料科學,data-science
592050350a6dcf0700ff3841,TALK SMART！打造更有深度的英語口說,33,5.0,55320,2017-05-20T14:18:29.000Z,867,1500,1200,2019-06-10T04:00:20.691Z,5c09dda01f7e290020b4bd53,語言,language,5c09ddc01f7e290020b4bd54,英文,english
5e6083a61c966500238f38e3,跟著阿麗學俄文 : 打造標準的俄語發音,0,0.0,24985,2020-03-05T04:44:22.000Z,135,2000,1500,2021-02-22T04:01:06.076Z,5c09dda01f7e290020b4bd53,語言,language,5fc9a1f7f770aa3599d4ad9d,歐洲語言,european-language
5db9233621050f00219bfaf7,雷立揚的業務必修課：成為超級人脈王！,0,0.0,0,2019-10-30T05:44:22.000Z,0,1880,880,0,5c0a15661f7e290020b4c571,職場技能,career-skills,5c220df24e32a8001facf496,更多職場技能,more-career-skills
55e3dccbfa223d100058f3cb,透視超訣竅(上)  如何運用透視畫出複雜的建築,49,4.31,2226,2015-08-31T04:49:15.000Z,1011,500,300,2015-11-05T16:03:51.000Z,5c09e9af1f7e290020b4bf33,藝術,art,5c1760bd11b27900205c554a,繪畫與插畫,drawing-and-illustration
563ab301423bdd0a00103dd7,一張速寫，一個生活故事,48,4.96,5572,2015-11-05T01:38:09.000Z,531,500,200,2016-04-15T17:14:54.000Z,5c09e9af1f7e290020b4bf33,藝術,art,5ef19cfb142344810ed3dc83,素描,sketching
5bdbf418fec014002165c667,存零股學理財 - 累積你人生的第一張股王,23,4.87,6282,2018-11-02T06:52:08.000Z,263,1288,888,2019-04-29T04:02:26.045Z,5c0a106f1f7e290020b4c486,投資理財,finance-and-investment,5c0a10e81f7e290020b4c4a4,金融商品,financial-instruments
5cc0f183f22cad0020777339,ZBrush 201 從初階到高階 - 隱藏密技大公開,0,0.0,43434,2019-04-24T23:30:11.000Z,130,2680,1580,2020-05-26T04:00:34.055Z,5c09fc8f1f7e290020b4c168,設計,design,5c09ffe71f7e290020b4c1c7,應用設計,applicational-design
5d2d89f09cf9ea0021ea4c4f,鼓手冒險之旅 - 爵士鼓必修基本功,0,0.0,0,2019-07-16T08:25:20.000Z,0,1800,1350,0,5c09dc811f7e290020b4bd26,音樂,music,5c09dcba1f7e290020b4bd2e,樂器,instrument
5e4ab4075b02f600245bd3b3,機器學習攻略：實戰心法到求職技巧,9,4.67,16517,2020-02-17T15:40:55.000Z,113,2700,1800,2020-07-29T03:59:37.389Z,5c0a05491f7e290020b4c294,程式,programming,5c0a09181f7e290020b4c309,資料科學,data-science
5b72cb3f70e34c001e3f761b,賴導教你 搜便宜機票 玩航空哩程！,38,4.87,17684,2018-08-14T12:29:51.000Z,304,1600,1200,2019-01-09T04:04:05.216Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c220e964e32a8001facf4bb,更多生活品味,more-lifestyle
5e4a319b5b02f600245ba9c4,口譯員浩爾的打獵式聆聽＆資訊處理術,25,3.88,12816,2020-02-17T06:24:27.000Z,407,1499,999,2020-07-08T04:04:03.605Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c220df24e32a8001facf496,更多職場技能,more-career-skills
602cfca1ea491d503578f99f,癌細胞 Bang！癌友有嘻哈的 20 堂抗癌課,4,5.0,11463,2021-02-17T11:23:13.000Z,130,1350,960,2021-06-28T04:00:31.773Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c220e964e32a8001facf4bb,更多生活品味,more-lifestyle
60a1cf0ea479bf08e4f5991b,職場英文大補帖｜必勝簡報方程式,43,5.0,7585,2021-05-17T02:03:58.000Z,287,1590,1090,2021-09-17T04:00:27.552Z,5c09dda01f7e290020b4bd53,語言,language,5c09ddc01f7e290020b4bd54,英文,english
5c8892e752c0ae0020e935c5,BIM 實務即戰力！一堂課學會建築資訊模型,6,5.0,39401,2019-03-13T05:19:35.000Z,379,4190,2490,2019-09-30T04:00:28.098Z,5c09fc8f1f7e290020b4c168,設計,design,5c09ffe71f7e290020b4c1c7,應用設計,applicational-design
6031136edd9bc1681035b892,Amber 生活日文課， 28 單元開啟自學之旅,20,5.0,17511,2021-02-20T13:49:34.000Z,531,2580,1790,2021-08-24T04:00:17.493Z,5c09dda01f7e290020b4bd53,語言,language,5c0a01d51f7e290020b4c249,日文,japanese
5f75d45349fac4947b486454,自學英語口說：提升英文流暢度的5大步驟,8,5.0,10862,2020-10-01T13:06:27.000Z,460,1800,1500,2021-04-07T04:01:16.862Z,5c09dda01f7e290020b4bd53,語言,language,5c09ddc01f7e290020b4bd54,英文,english
5c176b8411b27900205c5709,Data Studio 視覺化報表｜數據分析輕鬆上手,15,4.6,22795,2018-12-17T09:25:24.000Z,248,4200,2980,2021-05-24T04:00:09.702Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a16891f7e290020b4c58f,資料彙整,data-compaction
55e6664ffa223d100058f5d6,日文時態快速上手,25,4.8,8065,2015-09-02T03:00:31.000Z,447,2000,450,2016-06-04T16:37:16.000Z,5c09dda01f7e290020b4bd53,語言,language,5c0a01d51f7e290020b4c249,日文,japanese
61152dc3ef211d00067ff487,Google Apps Script 入門 - GAS 跨平台生活應用,4,5.0,33156,2021-08-12T14:18:43.000Z,135,2690,1590,2022-02-08T03:59:12.195Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a16891f7e290020b4c58f,資料彙整,data-compaction
578ce3ced0c3030700416c46,前進夢想工作：寫出必勝履歷！,32,4.5,5215,2016-07-18T14:12:30.000Z,331,800,650,2016-12-09T14:39:36.994Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a18b51f7e290020b4c5b9,求職,job-application
5a1cf54016b785001ed44e79,總體經濟投資術：用數據分析清楚了解市場,87,4.72,6804,2017-11-28T05:33:52.000Z,917,3000,1999,2018-06-20T04:00:22.999Z,5c0a106f1f7e290020b4c486,投資理財,finance-and-investment,5c0a10a71f7e290020b4c48f,投資觀念,investing-concept
6001476b07af5c695b56216b,小冬瓜單程旅行社：規劃人生美好告別之旅,16,5.0,13074,2021-01-15T07:42:35.000Z,289,1680,1380,2021-06-28T04:00:44.551Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c220e964e32a8001facf4bb,更多生活品味,more-lifestyle
59ae5da5cd5792070055b973,資料庫設計 - 有效的使用系統資料,404,4.96,29710,2017-09-05T08:17:41.000Z,1410,2300,980,2017-12-20T04:00:25.738Z,5c0a05491f7e290020b4c294,程式,programming,5c0a08051f7e290020b4c2de,網頁後端,web-backend
5ba336da6971da001ea5ba53,新多益閱讀：英語教父助你一舉突破企業門檻,32,4.84,17229,2018-09-20T05:57:46.000Z,453,2000,1500,2019-03-26T04:13:07.036Z,5c09dda01f7e290020b4bd53,語言,language,5c09ddc01f7e290020b4bd54,英文,english
5c6aadfe3bc70e0020a3f55d,樂理指法一把抓 - 鋼琴基礎從零開始,20,5.0,15060,2019-02-18T13:07:10.000Z,647,1900,1500,2019-07-10T03:57:32.139Z,5c09dc811f7e290020b4bd26,音樂,music,5c09dcba1f7e290020b4bd2e,樂器,instrument
5a0be0f7a15b3f001e9842ec,臉的故事-風格人像壓克力繪畫,13,4.85,10059,2017-11-15T06:38:47.000Z,149,1300,650,2018-03-04T09:54:37.318Z,5c09e9af1f7e290020b4bf33,藝術,art,5c1760bd11b27900205c554a,繪畫與插畫,drawing-and-illustration
60b49206c0bb3056c3a6ee52,買房請注意，新成屋中古屋首購攻略,22,4.95,17236,2021-05-31T07:36:38.000Z,631,2280,1280,2021-12-14T04:01:29.036Z,5c0a106f1f7e290020b4c486,投資理財,finance-and-investment,5c0a10a71f7e290020b4c48f,投資觀念,investing-concept
5a6ed74fe77921001e624cfb,【影音行銷】將名單變成訂單的最佳解答,17,4.76,4887,2018-01-29T08:11:59.000Z,157,1800,900,2018-07-24T04:03:23.694Z,5c0a04ab1f7e290020b4c28b,行銷,marketing,5c0a052d1f7e290020b4c293,數位行銷,digital-marketing
5a7ae6c7b6ba47006f565d09,Office論文格式技巧：高效編輯專業文件,21,5.0,11337,2018-02-07T11:45:11.000Z,278,1490,990,2020-05-26T03:58:38.457Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c25dfd720d4eb001fa3e141,文書處理,word-processing-tool
6130753a26d20b0006d48dfe,J Team 小學堂－英雄聯盟爬分 10 大重點,3,5.0,8962,2021-09-02T06:54:50.000Z,85,990,790,2022-01-01T06:13:23.215Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5ef1a4e97e05eb54e7a06e21,壓力舒緩,relaxation
57486a9f0a2f5c0900c97205,UI 介面設計入門，輕鬆上手 Sketch！,84,4.82,19500,2016-05-27T15:41:19.000Z,1132,1500,800,2016-08-08T08:01:52.000Z,5c09fc8f1f7e290020b4c168,設計,design,5ef1aa4b1423448377d3e938,介面設計,interface-design
5a7baad0b6ba47006f5660f0,英語教父教你輕鬆戰勝新多益聽力,45,4.91,26472,2018-02-08T01:41:36.000Z,548,2000,1500,2018-07-16T04:08:27.014Z,5c09dda01f7e290020b4bd53,語言,language,5c09ddc01f7e290020b4bd54,英文,english
5e8e9d3c5a140c3d1e1c5245,喬老師模型課：出神入化模型技法｜鋼普拉篇,60,5.0,20697,2020-04-09T03:57:48.000Z,1953,2400,1800,2020-08-24T04:00:09.422Z,5c0a230e1f7e290020b4c709,手作,handmade,5c0a298b1f7e290020b4c87c,手作小物,handmade-crafts
5f435cab5564dd647c61aae2,新手能上手！居家健身，肌群練習一次到位,0,0.0,8105,2020-08-24T06:22:35.000Z,136,1800,1500,2021-01-04T04:01:43.870Z,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c0a29fe1f7e290020b4c897,運動,exercise
601d03e07e6747ef11bba066,Blender 初學全攻略 - 純手作療癒音樂盒！,64,5.0,30809,2021-02-05T08:37:52.000Z,1279,3400,2200,2021-06-01T04:00:49.461Z,5c09fc8f1f7e290020b4c168,設計,design,5c09ffe71f7e290020b4c1c7,應用設計,applicational-design
5de8fec16117240026540b9c,Github 免費架站術！輕鬆打造個人品牌,137,4.99,15512,2019-12-05T12:57:37.000Z,1271,890,490,2020-05-18T04:00:07.947Z,5c0a05491f7e290020b4c294,程式,programming,5c0a07a21f7e290020b4c2d5,網站架設,web-building-tool
5c71087fab456a001f6f1120,網路行銷新手入門，打造品牌電商,56,4.88,39660,2019-02-23T08:46:55.000Z,863,1800,1400,2019-10-29T04:07:17.278Z,5c0a15661f7e290020b4c571,職場技能,career-skills,5c0a19001f7e290020b4c5be,創業,entrepreneurship
5a1f79ab3e33cf001eae1e66,外商銀行主管 - 教您外匯市場賺錢的秘密,27,4.81,10563,2017-11-30T03:23:23.000Z,234,3599,1066,2018-04-27T06:26:02.777Z,5c0a106f1f7e290020b4c486,投資理財,finance-and-investment,5c0a10a71f7e290020b4c48f,投資觀念,investing-concept
564a9e5242ee8d100033a172,用烏克麗麗教你藍調即興 - 初級,0,0.0,5313,2015-11-17T03:26:10.000Z,56,800,600,2016-04-08T13:21:13.000Z,5c09dc811f7e290020b4bd26,音樂,music,5c09dcba1f7e290020b4bd2e,樂器,instrument
5d53c7a5dc1b9100216ac229,超強印象！人與動物的 logo 設計課,0,0.0,22925,2019-08-14T08:34:45.000Z,101,1680,1280,2020-06-09T04:40:54.246Z,5c09fc8f1f7e290020b4c168,設計,design,5c09ffe71f7e290020b4c1c7,應用設計,applicational-design
56e0e9fb4e3ef90900b7cff1,波波的氣球娃娃 - 歌姬初音篇,14,5.0,2746,2016-03-10T03:28:59.000Z,146,500,200,2016-07-15T15:06:43.000Z,5c0a230e1f7e290020b4c709,手作,handmade,5c0a28e01f7e290020b4c830,氣球,balloon
5c13514f0c06270020488e89,amps－初階人物繪製基礎概念,34,4.97,8844,2018-12-14T06:44:31.000Z,440,2000,1500,2019-04-15T04:00:21.778Z,5c09e9af1f7e290020b4bf33,藝術,art,5c1760bd11b27900205c554a,繪畫與插畫,drawing-and-illustration
6136dab709aeb400075c6a58,窺探奇美典藏：從名畫探索色彩奧秘,0,0.0,0,2021-09-07T03:21:27.000Z,403,2350,1420,0,5c0a29d31f7e290020b4c892,生活品味,lifestyle,5c220e964e32a8001facf4bb,更多生活品味,more-lifestyle
61af77ca6c8137000726f76a,藍調與爵士鋼琴的獨奏技巧與應用,0,0.0,0,2021-12-07T15:03:38.000Z,111,3800,2800,0,5c09dc811f7e290020b4bd26,音樂,music,5c09dcba1f7e290020b4bd2e,樂器,instrument
604ad46bb0ab47625cd2b2f2,跟著吳鳳接軌國際：有說有笑的英文聊天錦囊,44,4.89,7575,2021-03-12T02:39:39.000Z,2938,1900,1300,2021-08-10T04:00:05.105Z,5c09dda01f7e290020b4bd53,語言,language,5c09ddc01f7e290020b4bd54,英文,english
5e55f57bc8bfb600249406e1,手繪轉電繪，我選 Procreate！,342,4.99,12313,2020-02-26T04:35:07.000Z,3797,2600,2100,2020-06-22T04:01:38.337Z,5c09e9af1f7e290020b4bf33,藝術,art,5c09e9e61f7e290020b4bf37,電腦繪圖,computer-graphics
